EXPID,X,Y,rot_rate_model,rot_rate_measured,C
312119,14.086254,-19.4343,0.403,-0.10066681573390394,0.5036668157339039
312270,1.488063,-22.3935,0.463,-0.13126190941964105,0.5942619094196411
312271,1.555041,-21.47897,0.464,0.0008485951626882724,0.46315140483731176
312272,4.415502,-20.53048,0.451,0.05132639610498975,0.3996736038950103
312273,6.924854,-20.4195,0.438,-0.01405031702364962,0.4520503170236496
312274,7.530298,-19.43393,0.436,0.02451204539772222,0.4114879546022778
312275,7.201748,-19.59504,0.438,0.023263373278727864,0.41473662672127215
312276,6.576377,-20.37641,0.44,0.02214622029259138,0.4178537797074086
312277,13.29826,-23.49057,0.395,0.012990592402167152,0.38200940759783286
312427,1.599282,-22.97085,0.462,0.08096417864560954,0.3810358213543905
312429,3.636573,-22.10837,0.452,0.015510745736317519,0.4364892542636825
312430,7.624342,-18.70556,0.437,-0.15867212443418718,0.5956721244341872
312431,13.529544,-22.6261,0.396,-0.10204681623697032,0.49804681623697034
312433,10.81053,-23.49038,0.409,-0.0742725826251644,0.48327258262516437
312434,15.531715,-20.53707,0.392,-0.08217017623413002,0.47417017623413005
312435,26.825586,-21.17013,0.328,-0.34610514730724345,0.6741051473072435
312436,20.777754,-20.47833,0.364,-0.2278147751096697,0.5918147751096696
312585,-0.742094,-22.27642,0.475,-0.06435554806926724,0.5393555480692672
312587,4.528898,-22.93088,0.446,-0.09917290330479905,0.5451729033047991
312588,8.287732,-20.27546,0.431,0.16103534055501367,0.2699646594449863
312589,12.371254,-23.4925,0.4,-0.0009197980423033692,0.4009197980423034
312590,16.622837,-20.79127,0.385,-0.11807886292221188,0.5030788629222119
312591,16.60762,-20.33801,0.387,-0.10807637212742191,0.49507637212742195
312592,13.357051,-20.23069,0.404,-0.1728387433245847,0.5768387433245847
312594,20.868441,-23.24977,0.353,-0.14405162969530863,0.4970516296953086
312793,2.872323,-22.37051,0.456,-0.06026907429435564,0.5162690742943556
312794,4.960472,-22.84183,0.443,-0.17022981896067163,0.6132298189606716
312795,5.703905,-21.16887,0.443,-0.09593309179867636,0.5389330917986763
312796,7.360307,-21.40607,0.434,-0.13393228461312368,0.5679322846131236
312797,4.448036,-20.23028,0.451,-0.1021523863766378,0.5531523863766378
312798,12.147729,-21.47234,0.408,-0.07630048697660616,0.4843004869766061
312799,14.615695,-23.24947,0.388,-0.08537033913292395,0.473370339132924
312800,20.449966,-23.24973,0.355,-0.20717943587079338,0.5621794358707933
313367,21.725265,-20.79167,0.357,0.09188503041072732,0.26511496958927266
313368,10.947347,-23.24924,0.409,-0.3978733503126168,0.8068733503126168
313369,10.479615,-20.22257,0.42,-0.09928302650186756,0.5192830265018675
313371,24.048933,-18.60261,0.353,0.1023629938121206,0.2506370061878794
313372,24.648919,-21.49616,0.339,-0.14118590946679396,0.48018590946679396
313526,2.25196,-21.06274,0.461,0.04000191720166161,0.4209980827983384
313527,4.300753,-21.36395,0.45,-0.11148552667889129,0.5614855266788913
313528,6.814825,-20.41549,0.438,-0.06486699135003401,0.502866991350034
313529,10.771591,-23.40337,0.409,-0.02302635719672692,0.4320263571967269
313530,10.20455,-18.60163,0.424,0.059851258763887666,0.3641487412361123
313531,12.099522,-19.88645,0.412,-0.022289407904939402,0.43428940790493936
313532,14.363246,-19.06809,0.402,-0.19299551895757863,0.5949955189575786
313534,24.621632,-18.59468,0.35,-0.26537605597281355,0.6153760559728135
313721,5.46266,-21.5501,0.443,-0.17191007358714736,0.6149100735871473
313722,7.416729,-21.57517,0.433,-0.0881415755093713,0.5211415755093713
313723,11.720005,-20.62186,0.412,-0.15221614910407782,0.5642161491040778
313724,7.236702,-19.0677,0.439,-0.20023597257029624,0.6392359725702963
313725,13.53771,-21.45942,0.4,-0.23188085292117772,0.6318808529211777
313727,24.537633,-18.59466,0.35,-0.16895516330486635,0.5189551633048664
313940,12.183089,-21.45929,0.407,0.08666501203296938,0.3203349879670306
313941,11.611315,-22.4479,0.408,-0.10327850157977092,0.511278501579771
313942,18.264807,-22.4482,0.371,-0.0909178823470339,0.4619178823470339
314130,3.603714,-22.13339,0.452,0.05292377166912077,0.39907622833087925
314131,1.507334,-21.42593,0.464,-0.1507606997224054,0.6147606997224054
314132,3.233782,-21.18582,0.456,-0.04796946641911619,0.5039694664191162
314133,6.0651,-20.56755,0.442,-0.12870492702429956,0.5707049270242995
314134,9.517252,-23.32427,0.417,-0.3332327415992964,0.7502327415992964
314135,12.061627,-19.66231,0.413,-0.028445395361519483,0.44144539536151944
314136,19.814922,-19.3396,0.373,-0.11444457197850458,0.48744457197850455
314274,-12.597877,-21.53729,0.535,-0.10084873029215297,0.6358487302921529
314283,4.26622,-20.47745,0.451,-0.10236941372164014,0.5533694137216402
314292,12.376757,-18.68175,0.413,-0.14469736613746026,0.5576973661374602
314293,27.648347,-18.16078,0.335,-0.2310663442575055,0.5660663442575056
314460,-13.986083,-21.88054,0.542,-0.16246667983368154,0.7044666798336816
314462,-6.369753,-18.22517,0.503,0.03967054219285507,0.46332945780714496
314464,0.370509,-22.49355,0.469,-0.2350330213136134,0.7040330213136133
314477,-50.835294,44.43292,0.231,-0.07733006832484361,0.3083300683248436
314622,19.456771,-18.9415,0.376,-0.10825035248628562,0.4842503524862856
314623,21.803932,-20.07133,0.36,-0.1743598443534518,0.5343598443534519
314625,24.798263,-20.42074,0.342,-0.12018545328835649,0.46218545328835653
314627,19.445038,-18.16001,0.378,-0.15935126209432968,0.5373512620943297
314628,22.424724,-22.31745,0.348,-0.16607712486890777,0.5140771248689078
314629,18.627678,-20.37316,0.376,-0.1593228476432673,0.5353228476432673
314784,-8.113571,-23.28209,0.514,-0.2095958853785283,0.7235958853785283
314786,1.497917,-23.39009,0.462,-0.12010097554843598,0.582100975548436
314788,6.612656,-22.44066,0.435,-0.0474312881179751,0.4824312881179751
314789,3.704531,-20.4414,0.454,-0.1270468441035774,0.5810468441035774
314790,13.322977,-20.22274,0.405,-0.05751128575468981,0.46251128575468986
314791,18.753367,-23.00861,0.366,-0.08892830291547404,0.45492830291547404
314792,19.11346,-18.68235,0.378,-0.03159553033260284,0.4095955303326028
314971,13.88805,-20.07669,0.402,-0.0804775431355599,0.4824775431355599
314977,13.629614,-18.63586,0.407,-0.09742061746485157,0.5044206174648516
316261,-55.692821,72.31054,0.572,0.11950562051381736,0.4524943794861826
316418,1.458615,-20.6545,0.465,-0.19977578667576784,0.6647757866757679
316419,5.402139,-23.46121,0.44,-0.18437778006588837,0.6243777800658884
316420,6.476437,-23.49325,0.433,-0.1547501689022703,0.5877501689022703
316421,6.829492,-20.37243,0.438,-0.22558184696515513,0.6635818469651551
316422,6.763647,-18.68147,0.441,-0.20280033393493516,0.6438003339349352
316423,-2.841696,-21.51998,0.487,-0.1064775681082967,0.5934775681082967
316425,10.412978,-19.24702,0.422,-0.0791979617794843,0.5011979617794843
316593,5.950656,-19.61201,0.444,-0.08355044381580402,0.5275504438158041
316599,22.139206,-21.18692,0.354,-0.20848606039856096,0.562486060398561
316762,-2.067233,-20.44235,0.483,0.10478026037026732,0.37821973962973265
316764,3.322681,-21.49501,0.455,-0.06259285382876145,0.5175928538287615
316766,8.534685,-19.86727,0.43,-0.04552748068133457,0.47552748068133455
316768,6.895396,-18.51344,0.441,-0.05614982216545368,0.49714982216545367
316770,15.664288,-20.91027,0.39,-0.006755040980922259,0.3967550409809223
316929,-0.558861,-21.49496,0.475,-0.11095326288155793,0.5859532628815579
316930,-0.492069,-22.91179,0.473,0.024478135328045353,0.44852186467195465
316931,2.076577,-20.00012,0.463,-0.12415373302755968,0.5871537330275597
316932,5.060936,-22.69674,0.443,-0.1565444267018054,0.5995444267018054
316933,9.124007,-18.63559,0.43,-0.04396972273330427,0.4739697227333043
316934,10.501441,-19.11394,0.422,-0.07428897295310762,0.4962889729531076
316935,8.913435,-20.90982,0.426,0.008091690849662525,0.41790830915033744
316936,17.069286,-20.7453,0.383,-0.09895720885889164,0.48195720885889165
316937,-44.603785,72.88009,0.751,0.7560241739672423,-0.005024173967242307
317097,8.47999,-19.89127,0.431,-0.06370052553443573,0.4947005255344357
317098,10.879755,-19.78833,0.419,-0.025708223583917198,0.4447082235839172
317099,12.167993,-19.37019,0.413,-0.1711634419061505,0.5841634419061504
317101,13.656437,-19.94161,0.404,-0.08364359439594311,0.4876435943959431
317103,24.48323,-19.94242,0.346,-0.19205647799653447,0.5380564779965344
317262,0.19794,-22.60161,0.47,0.042849459006222335,0.42715054099377764
317266,9.935484,-23.05515,0.415,-0.2988615746513158,0.7138615746513157
317269,13.002124,-23.2204,0.397,-0.06653742119411994,0.46353742119411995
317271,-32.583343,44.43441,0.418,-0.31537871856866956,0.7333787185686695
317599,-50.525068,72.87942,0.669,-0.3185522273479988,0.9875522273479989
317600,-49.572746,52.32078,0.311,-0.1797969288703815,0.4907969288703815
317601,-29.124812,50.28375,0.494,0.057261922909429816,0.43673807709057016
317769,3.28669,-23.31708,0.452,-0.03241419302452226,0.48441419302452227
317772,5.705082,-19.84214,0.445,0.03945614680636084,0.40554385319363917
317774,9.475577,-23.22022,0.417,-0.10823097613617265,0.5252309761361726
317776,-41.268987,70.97008,0.742,-0.09169637003089336,0.8336963700308934
317778,-29.712385,56.19399,0.563,0.12485898165788081,0.43814101834211916
317779,-26.736683,38.63564,0.422,0.12898861778165874,0.2930113822183412
317935,-0.266522,-22.73069,0.472,-0.14042281516352073,0.6124228151635207
317937,6.488265,-20.87375,0.439,-0.13340611084638343,0.5724061108463834
317939,10.068182,-20.03744,0.422,-0.15848311872724216,0.5804831187272421
317941,11.478011,-20.3497,0.414,-0.06373663608807219,0.47773663608807215
317944,-41.874118,72.31141,0.769,0.09991175868802667,0.6690882413119733
317946,-29.174336,35.70501,0.396,-0.10466440954889965,0.5006644095488997
318100,10.204832,-19.9864,0.422,0.023175209283123915,0.39882479071687604
318101,11.629939,-22.39386,0.408,0.07504471775381874,0.3329552822461812
318104,-3.86071,-23.19597,0.491,-0.087302041351286,0.578302041351286
318106,3.831027,-23.00791,0.449,-0.09698646711918717,0.5459864671191872
318108,12.643287,-20.44181,0.408,-0.06581476221765158,0.47381476221765156
318111,10.811451,-22.40883,0.412,-0.040005260033518536,0.4520052600335185
318114,-40.513886,74.5763,0.844,0.01619972316026368,0.8278002768397363
318269,-2.315285,-22.77271,0.483,-0.13626904472858878,0.6192690447285888
318270,0.414908,-22.69667,0.469,-0.14430792483515134,0.6133079248351513
318271,4.029448,-22.52563,0.449,0.048792616508272726,0.4002073834917273
318272,9.170606,-19.5461,0.428,-0.16175938879307497,0.589759388793075
318273,11.209484,-20.0455,0.416,0.06932851009997636,0.3466714899000236
318274,13.64455,-21.13825,0.4,-0.038295364015674856,0.43829536401567487
318276,-45.062955,71.51985,0.71,-0.11086744317567661,0.8208674431756766
318278,-27.485225,47.32224,0.476,0.010539181930138367,0.4654608180698616
318436,1.582841,-23.51416,0.461,-0.10676536209715633,0.5677653620971563
318437,4.707677,-22.97591,0.445,-0.03268844694147555,0.47768844694147555
318438,7.659794,-22.29361,0.43,-0.16381632877603292,0.593816328776033
318439,11.103478,-21.25318,0.414,-0.09574804153288646,0.5097480415328864
318442,-46.981566,71.5194,0.685,-0.12412561353161912,0.8091256135316192
318443,-46.10127,52.99626,0.364,-0.12915146227251537,0.4931514622725154
318444,-43.708976,68.40902,0.653,-0.18125877352256434,0.8342587735225644
318445,-25.255889,41.50021,0.445,0.0864509657245942,0.3585490342754058
318600,6.25188,-21.79127,0.439,0.1602505141430772,0.27874948585692283
318602,13.401765,-22.97126,0.396,0.14880134976944437,0.24719865023055565
318606,-0.853772,-21.30885,0.477,-0.024780286694273707,0.5017802866942737
318607,1.721457,-21.04071,0.464,-0.10453319751338375,0.5685331975133838
318609,7.775857,-20.63066,0.433,-0.11747223818900421,0.5504722381890041
318611,12.070946,-22.16276,0.406,0.020448454529077283,0.38555154547092274
318616,-44.064768,68.40897,0.648,-0.5231436475090407,1.1711436475090409
318617,-27.937511,38.52056,0.414,-0.09320965035778601,0.507209650357786
318618,-25.061997,26.9666,0.402,-0.056891728384084406,0.45889172838408443
318758,1.314484,-21.7101,0.465,-0.16838839513586132,0.6333883951358613
318759,4.050163,-21.19785,0.451,-0.07932994297632984,0.5303299429763298
318761,10.093011,-23.48541,0.413,-0.09186487708797332,0.5048648770879733
318763,14.659032,-22.47308,0.391,-0.06326104797246274,0.45426104797246275
318765,26.677378,-19.8836,0.334,-0.0857078357656044,0.41970783576560444
318767,-36.688489,70.32726,0.773,0.18111930581112254,0.5918806941888775
318768,-23.756564,26.96663,0.407,0.13660754466681257,0.2703924553331874
318926,-0.426863,-21.83516,0.474,-0.11274121283709895,0.5867412128370989
318927,-3.139369,-19.88205,0.489,-0.18282715151258272,0.6718271515125827
318928,0.940235,-23.33305,0.465,-0.21131887281659703,0.6763188728165971
318935,-46.898504,70.32615,0.657,-0.4000242575980075,1.0570242575980076
318938,-24.422599,21.17252,0.407,-0.005811358603266796,0.4128113586032668
318939,-22.970719,32.74372,0.419,-0.0703300895092496,0.4893300895092496
319097,-2.459458,-22.25941,0.484,-0.09233358515177353,0.5763335851517735
319099,3.440539,-21.67712,0.454,-0.09636021055576549,0.5503602105557655
319100,7.14467,-21.67424,0.434,-0.043571193783806146,0.47757119378380614
319105,-40.25681,70.18191,0.733,-0.4885197047841844,1.2215197047841844
319106,-21.368288,53.25167,0.571,0.0948127030921625,0.47618729690783745
319258,-14.725918,-20.11258,0.543,-0.025212396314536742,0.5682123963145368
319263,12.846097,-22.99126,0.399,-0.2652090400081378,0.6642090400081377
319264,15.21977,-19.23229,0.397,-0.14872361044326504,0.545723610443265
319265,19.213743,-22.62645,0.364,-0.2643871016322134,0.6283871016322133
319266,-5.797341,-22.44856,0.502,0.1626415329308973,0.33935846706910267
319269,9.657552,-22.00854,0.42,0.051158321604697264,0.36884167839530274
319274,-43.642103,70.18148,0.695,-0.41178560751229043,1.1067856075122904
319275,-43.010944,66.9508,0.629,-0.2593842826606642,0.8883842826606643
319277,-21.169673,59.13204,0.654,-0.012280200453351766,0.6662802004533518
319433,-23.538845,-22.04623,0.588,-0.0357631678080946,0.6237631678080946
319436,-11.236422,-21.55019,0.529,-0.37979533862186354,0.9087953386218636
319438,-6.111905,-21.57505,0.503,-0.06936264463187222,0.5723626446318723
319440,-4.757184,-21.30887,0.497,-0.06447936054674518,0.5614793605467452
319441,5.0131,-19.33882,0.449,-0.021958026604311207,0.47095802660431124
319442,10.561005,-22.9121,0.412,0.07265383055093132,0.33934616944906865
319443,3.959544,-22.02033,0.45,0.043388006475289675,0.40661199352471034
319447,20.713931,-22.40942,0.357,-0.049632276193688124,0.40663227619368814
319450,-43.093427,44.9699,0.326,-0.25746205024510194,0.583462050245102
319451,-19.667835,44.32489,0.49,0.035018589531270766,0.4549814104687292
319622,12.761453,-22.49998,0.401,-0.035241506301865656,0.4362415063018657
319624,13.710826,-21.45946,0.399,-0.10908047763061306,0.508080477630613
319628,16.95387,-21.80986,0.38,-0.14636161006996062,0.5263616100699606
319629,-38.963134,23.97212,0.326,0.11453278521142493,0.21146721478857508
319631,-32.969668,50.2226,0.466,-0.1520642420998065,0.6180642420998066
319632,-28.845738,29.75997,0.385,0.10550018928163746,0.27949981071836255
319633,-27.212017,26.7475,0.392,0.05691423002220576,0.33508576997779427
319634,-24.79552,32.51864,0.41,-0.006262160909029929,0.4162621609090299
319793,-5.959343,-23.18899,0.502,-0.06936209240561846,0.5713620924056184
319801,12.149778,-21.47236,0.407,-0.06237069302256697,0.46937069302256695
319806,14.084412,-19.88259,0.401,-0.1504915990916436,0.5514915990916436
319808,-40.776726,41.30541,0.328,-0.048295554823424965,0.37629555482342497
319809,-35.814021,47.16287,0.413,-0.03883456135511964,0.4518345613551196
319810,-28.97168,35.53103,0.396,0.04773367164713986,0.34826632835286014
319811,-26.717882,17.68878,0.406,0.01713427100537215,0.3888657289946279
320000,-6.14553,-18.37425,0.502,0.043904706118568906,0.4580952938814311
320002,0.986901,-19.03458,0.469,-0.08930244417175971,0.5583024441717597
320015,8.757003,-22.69689,0.423,-0.2345679294753465,0.6575679294753465
320020,-47.172492,11.71623,0.332,0.05926978261587684,0.2727302173841232
320023,-33.698875,8.52713,0.419,-0.005471113695659135,0.4244711136956591
320024,-26.769331,29.48303,0.396,-0.0922737855534144,0.4882737855534144
320025,-22.719488,35.22722,0.427,-0.037049078575792406,0.4640490785757924
320184,-4.012473,-18.04303,0.493,-0.041564569521174786,0.5345645695211748
320185,8.586539,-14.14621,0.438,-0.002381750384054232,0.44038175038405425
320186,2.176641,-22.26944,0.46,-0.17341075479834678,0.6334107547983467
320187,5.211202,-21.59609,0.445,-0.05710775862907963,0.5021077586290796
320188,11.245675,-18.64073,0.419,-0.03642628683890617,0.4554262868389062
320189,12.666839,-23.49253,0.398,-0.07051869986668535,0.4685186998666854
320192,-2.013985,-23.48513,0.481,-0.08807698435093403,0.569076984350934
320197,-52.212307,44.07985,0.211,-0.002801702334626396,0.2138017023346264
320201,-34.634558,38.27822,0.368,-0.11067974705280163,0.47867974705280164
320202,-30.641083,53.08631,0.516,-0.21472628065962082,0.7307262806596209
320203,-32.313312,74.9913,0.931,-0.12143135715758752,1.0524313571575876
320204,-23.430684,49.96093,0.524,-0.0006074190858228175,0.5246074190858229
320353,3.281517,-18.4703,0.459,-0.1746090415051489,0.633609041505149
320354,6.085182,-18.45038,0.445,-0.08609795479211499,0.531097954792115
320355,19.586417,-16.12505,0.383,0.13462710928413585,0.24837289071586416
320359,18.843692,-18.18704,0.381,-0.407648226575051,0.788648226575051
320362,3.309823,-21.71014,0.454,-0.0861630216922193,0.5401630216922193
320363,14.027787,-20.87415,0.399,-0.14429221670428583,0.5432922167042858
320364,12.40484,-21.19823,0.407,-0.012428594182565908,0.4194285941825659
320365,15.913449,-23.33362,0.38,-0.20349947544339972,0.5834994754433998
320367,-50.276962,17.22021,0.269,0.08224584017276242,0.1867541598272376
320368,-42.473563,40.99221,0.31,-0.15218641245539113,0.46218641245539116
320369,-38.88878,46.82059,0.382,-0.10925747457417334,0.49125747457417335
320370,-35.242267,37.90213,0.362,-0.16030935087196632,0.5223093508719663
320371,-30.276806,11.21105,0.416,0.07915944704069583,0.33684055295930415
320372,-26.153669,23.2959,0.398,0.046399764608799465,0.35160023539120056
320373,-23.165094,20.04641,0.413,-0.12232795408128626,0.5353279540812862
320529,0.353977,-22.47254,0.469,-0.029691709832362117,0.4986917098323621
320534,-51.259193,24.67087,0.219,-0.03537274872031948,0.25437274872031945
320535,-47.605822,18.0849,0.285,-0.13568027929171783,0.4206802792917178
320536,-39.924348,15.31918,0.353,0.12570983619677203,0.22729016380322795
320537,-38.201112,14.6522,0.366,-0.21792749633252795,0.5839274963325279
320538,-33.957979,23.87255,0.358,-0.14945960483549414,0.5074596048354941
320689,14.296148,-19.56541,0.401,-0.13006643057793466,0.5310664305779347
320690,12.558762,-21.50534,0.405,-0.12617952679759062,0.5311795267975906
320691,20.975357,-17.51091,0.372,0.06688683260387863,0.3051131673961214
320692,19.25652,-19.61085,0.375,-0.14927005516399106,0.5242700551639911
320698,0.362423,-23.21998,0.468,0.047315435628846,0.42068456437115404
320706,-57.202056,18.63913,0.195,-0.005000750091728801,0.2000007500917288
320707,-51.867894,15.46851,0.268,-0.05438221650210831,0.3223822165021083
321025,32.854934,-19.03468,0.304,0.14248123155929554,0.16151876844070445
321028,1.838232,-22.02029,0.462,-0.09190877153931402,0.5539087715393141
321035,-47.006435,72.31282,0.705,-0.4131501541231485,1.1181501541231484
321294,23.315636,-20.2025,0.351,-0.014601235563042976,0.36560123556304297
321457,-4.314384,-22.98985,0.494,-0.20815872853689021,0.7021587285368902
321464,-41.802479,71.31617,0.744,-0.3353320410995269,1.0793320410995269
321466,-32.486431,59.77477,0.597,0.08660936100274658,0.5103906389972535
321468,-17.607063,52.99773,0.582,0.2652831378453665,0.31671686215463346
321631,-45.110959,68.10779,0.628,-0.30875302487310663,0.9367530248731066
321632,-40.130682,73.47908,0.818,-0.23231752766029176,1.0503175276602916
321634,-28.182707,57.02929,0.585,-0.041877386663877796,0.6268773866638777
321635,-15.967735,43.66792,0.497,0.04156565074314317,0.45543434925685683
321929,-25.941282,22.75082,0.4,-0.10407102964721816,0.5040710296472182
321930,-27.930545,57.02929,0.587,-0.42583332665059587,1.0128333266505958
321931,-24.021218,60.90341,0.67,-0.2695132404206118,0.9395132404206119
321932,-15.713969,49.79711,0.552,-0.043094641323784516,0.5950946413237845
322403,10.96587,-19.56721,0.419,-0.06185355711186524,0.4808535571118652
322409,20.485181,-21.47296,0.362,-0.07747590785747764,0.43947590785747764
322411,21.589475,-19.86821,0.361,-0.007995369013825257,0.36899536901382524
322412,20.044194,-21.19875,0.365,-0.06943342396544266,0.43443342396544266
322918,-27.962289,29.08888,0.388,0.15512885180848549,0.23287114819151453
322919,-33.39394,60.90296,0.608,-0.30618519242823616,0.9141851924282361
323089,-30.423171,57.65335,0.579,-0.19221502129261342,0.7712150212926134
323090,-24.529088,68.61363,0.819,0.6093417077691017,0.20965829223089827
323091,-23.337511,72.43802,0.915,-0.03586213712332327,0.9508621371233233
323092,-22.671555,67.89444,0.811,-0.24062716776265103,1.0516271677626512
323280,-35.912142,76.90268,0.956,-0.873978619366577,1.8299786193665768
323283,-28.693063,67.8942,0.78,-0.24020718562345394,1.020207185623454
323286,-6.305336,13.42952,0.445,0.06977871207381553,0.3752212879261845
323532,-31.126196,14.06573,0.401,-0.2286315950431765,0.6296315950431766
323533,-29.001578,25.96726,0.383,-0.23846644824234703,0.6214664482423471
323534,-32.510523,61.46713,0.625,-0.30033487713990414,0.9253348771399041
323535,-20.801495,16.65785,0.426,0.1267597952008463,0.2992402047991537
323536,-17.150269,40.51832,0.473,0.02337033475443188,0.4496296652455681
323537,-25.473565,55.47408,0.58,-0.22516419330928478,0.8051641933092848
323539,-8.092382,43.38005,0.509,-0.0032875271838468424,0.5122875271838468
323700,-36.362311,61.46693,0.592,-0.28456066923969076,0.8765606692396908
323701,-36.186679,55.47345,0.501,-0.3229370611667356,0.8239370611667356
323702,-30.015715,70.27289,0.825,-0.1168003805483185,0.9418003805483185
323703,-27.849278,73.63319,0.923,-0.2666157289374268,1.1896157289374267
323704,-24.311083,67.02814,0.785,-0.10450162270514525,0.8895016227051453
323705,-21.22467,60.38537,0.674,0.11657186817229427,0.5574281318277058
323706,-7.658005,48.96708,0.555,0.566587527201897,-0.01158752720189693
323865,-39.635189,62.0548,0.57,-0.3326507583393376,0.9026507583393375
323869,-27.832796,70.79412,0.852,-0.22629778360688063,1.0782977836068806
323870,-27.057166,51.23406,0.518,-0.15283645983880356,0.6708364598388036
323871,-24.398096,62.51782,0.697,0.04888723326056721,0.6481127667394327
323873,-8.052405,30.3536,0.449,0.3594262245988597,0.08957377540114031
324015,-23.132433,-23.46191,0.591,-0.13034755445965132,0.7213475544596513
324022,-4.13808,-22.97584,0.493,-0.0644533360986107,0.5574533360986107
324024,1.736813,-19.84203,0.465,0.07827977937798698,0.38672022062201306
324039,-19.055066,46.5904,0.511,-0.059372561156176444,0.5703725611561764
324040,-21.152933,42.45256,0.471,-0.09643749478116807,0.567437494781168
324041,-20.983896,20.61759,0.419,0.06268538189626584,0.35631461810373416
324042,-20.231549,26.28667,0.419,0.04017126976398527,0.3788287302360147
324043,-18.8512,71.21475,0.9,-0.1999936513901175,1.0999936513901174
324234,-27.202215,29.51899,0.393,-0.04104789943339223,0.4340478994333922
324235,-22.331023,51.65531,0.548,0.24914645437661084,0.29885354562338917
324236,-23.523106,71.21457,0.884,0.15452994316036892,0.7294700568396311
324434,-17.610527,-21.04125,0.558,-0.07673424257573737,0.6347342425757374
324437,-8.857172,-22.98995,0.518,-0.19331388567111862,0.7113138856711186
324452,-30.793261,72.47553,0.874,-0.28761272010048183,1.1616127201004818
324453,-26.62062,69.16468,0.82,-0.24077691948627875,1.0607769194862786
324454,-24.036551,64.30334,0.732,0.09428933052850393,0.637710669471496
324455,-21.9659,58.84496,0.646,-0.108861767030306,0.754861767030306
324456,-7.939908,48.35296,0.549,0.18698834054770977,0.3620116594522903
324654,-32.779316,16.70819,0.384,-0.029506845965468466,0.4135068459654685
324656,-20.845674,28.57909,0.419,-0.11508542302755233,0.5340854230275524
324657,-17.789965,25.34958,0.426,0.08770246209792418,0.33829753790207584
324658,-20.918595,21.7448,0.418,-0.07461570953636858,0.4926157095363686
324897,-29.009967,19.19198,0.393,-0.11786004754682858,0.5108600475468286
324899,-17.970899,22.52908,0.426,-0.13502698114068643,0.5610269811406864
325086,1.686463,-23.18897,0.461,-0.11558605782152759,0.5765860578215276
325089,18.84518,-14.14697,0.39,-0.16784702070686025,0.5578470207068602
325091,17.290445,-21.59676,0.379,-0.06923094029744763,0.44823094029744764
325114,-28.694318,30.73019,0.387,-0.10199946366709765,0.4889994636670977
325115,-24.071091,27.47979,0.406,0.055058797741633185,0.35094120225836684
325116,-21.239069,24.62136,0.416,0.04236347249716471,0.37363652750283527
325117,-17.479989,30.62654,0.433,0.002503825533617329,0.43049617446638266
325305,-30.690146,9.77772,0.422,-0.060198981947203814,0.4821989819472038
325307,-23.417988,12.32782,0.431,-0.02336120350270641,0.4543612035027064
325451,-0.080273,-21.25982,0.473,-0.10444471194225273,0.5774447119422527
325455,18.895084,-20.37523,0.374,-0.047145313942855364,0.42114531394285537
325456,19.375632,-19.6609,0.374,-0.0551832198913701,0.4291832198913701
325459,-1.579399,-20.63046,0.481,-0.11297632788131785,0.5939763278813178
325461,3.80774,-22.86983,0.45,-0.1998655586440912,0.6498655586440912
325472,-40.491299,38.26884,0.318,-0.12320623161115281,0.4412062316111528
325473,-39.102326,27.37386,0.319,0.04223777455176816,0.27676222544823187
325474,-37.323892,24.49342,0.336,-0.08783391304831602,0.423833913048316
325475,-33.442959,18.0544,0.376,-0.04816400920054171,0.4241640092005417
325476,-30.539769,14.8649,0.4,-0.006878181014656112,0.4068781810146561
325477,-25.744925,9.18088,0.438,-0.0594166337481708,0.4974166337481708
325478,-17.755892,-4.71272,0.501,0.028838643431866907,0.4721613565681331
325479,-19.248081,11.70683,0.441,-0.050417462270626906,0.4914174622706269
325631,3.140356,-22.25945,0.454,-0.1429510937294492,0.5969510937294492
325633,7.782169,-21.67727,0.431,-0.16411795280437058,0.5951179528043706
325634,11.807544,-20.74494,0.411,-0.1954345825471317,0.6064345825471317
325641,-57.224951,14.31412,0.232,-0.11151158139879415,0.3435115813987942
325643,-48.570454,8.57416,0.349,-0.0799818849025349,0.42898188490253486
325645,-39.749083,17.5227,0.343,0.02474918079928325,0.3182508192007168
325646,-35.643865,20.77082,0.355,0.13718198279514127,0.21781801720485872
325647,-33.043739,18.00843,0.378,0.06789943130053741,0.31010056869946256
325648,-29.749649,14.78795,0.404,0.013691016335721217,0.3903089836642788
325649,-25.069164,25.01226,0.402,0.11412723594854224,0.2878727640514578
325650,-23.186577,21.23462,0.412,0.04817442768227425,0.3638255723177257
325802,0.965779,-22.29344,0.466,-0.164678390040049,0.630678390040049
325804,5.95798,-21.25295,0.441,-0.08500113473618058,0.5260011347361806
325983,-26.606685,71.99168,0.888,-0.5282368610034581,1.4162368610034581
325985,-22.331369,66.31003,0.779,-0.3450603788272358,1.1240603788272359
326153,-38.192781,74.31652,0.861,-0.7318124352235169,1.592812435223517
326158,-19.761334,70.97868,0.892,-0.355607595453054,1.2476075954530539
326160,-14.348906,67.18153,0.818,-0.32041111261778954,1.1384111126177894
326328,-31.954542,58.84449,0.586,-0.1494042765148303,0.7354042765148303
326329,-29.350939,62.60567,0.669,0.02221445938236271,0.6467855406176374
326330,-25.326302,67.18113,0.784,-0.13172255112907696,0.915722551129077
