EXPID,WIYN_FWHM,WIYN_DT_MIN,WIYN_SOURCE,WIYN_UT
313723,0.7,4.24,Est. from Guider,2025-09-30T11:22:23Z
313724,0.7,-12.76,Est. from Guider,2025-09-30T11:22:23Z
313725,0.7,-28.23,Est. from Guider,2025-09-30T11:22:23Z
313913,0.6,6.94,Science Image,2025-10-01T02:26:50Z
313914,0.6,-11.33,Science Image,2025-10-01T02:26:50Z
313916,0.75,24.34,Science Image,2025-10-01T03:54:03Z
313917,0.75,-1.33,Science Image,2025-10-01T03:54:03Z
313919,1.1,-12.22,Science Image,2025-10-01T04:11:10Z
313920,1.1,-29.33,Science Image,2025-10-01T04:11:10Z
313923,0.85,20.85,Science Image,2025-10-01T05:52:06Z
313924,0.85,7.63,Science Image,2025-10-01T05:52:06Z
313925,0.85,-3.76,Science Image,2025-10-01T05:52:06Z
313926,0.85,-22.39,Science Image,2025-10-01T05:52:06Z
313935,0.9,6.35,Est. from Guider,2025-10-01T10:15:09Z
313936,0.75,-16.08,Science Image,2025-10-01T10:17:30Z
314111,0.86,22.82,Est. from Guider,2025-10-02T04:47:55Z
314112,0.86,6.8,Est. from Guider,2025-10-02T04:47:55Z
314113,0.86,-8.25,Est. from Guider,2025-10-02T04:47:55Z
314114,1.1,16.03,Est. from Guider,2025-10-02T05:27:04Z
314115,1.1,2.3,Est. from Guider,2025-10-02T05:27:04Z
314116,1.1,-11.33,Est. from Guider,2025-10-02T05:27:04Z
314117,1.1,-23.82,Est. from Guider,2025-10-02T05:27:04Z
314119,0.91,19.43,Est. from Guider,2025-10-02T06:38:02Z
314120,0.91,-4.02,Est. from Guider,2025-10-02T06:38:02Z
314121,0.77,-15.42,Est. from Guider,2025-10-02T06:49:38Z
314125,0.75,25.77,Est. from Guider,2025-10-02T08:56:06Z
314126,0.75,7.57,Est. from Guider,2025-10-02T08:56:06Z
314127,0.75,-10.05,Est. from Guider,2025-10-02T08:56:06Z
314128,0.75,-29.36,Est. from Guider,2025-10-02T08:56:06Z
314133,1.2,17.86,Est. from Guider,2025-10-02T11:34:44Z
314134,1.2,-5.5,Est. from Guider,2025-10-02T11:34:44Z
314260,1.3,21.72,Est. from Guider,2025-10-03T02:55:43Z
314261,1.3,-2.19,Est. from Guider,2025-10-03T02:55:43Z
314264,1.0,11.18,Est. from Guider,2025-10-03T04:27:35Z
314265,1.0,-7.78,Est. from Guider,2025-10-03T04:27:35Z
314266,1.0,-22.6,Est. from Guider,2025-10-03T04:27:35Z
314272,0.65,26.85,Est. from Guider,2025-10-03T06:46:20Z
314273,0.65,-2.37,Est. from Guider,2025-10-03T06:46:20Z
314274,0.65,-29.88,Est. from Guider,2025-10-03T06:46:20Z
314277,0.59,19.87,Est. from Guider,2025-10-03T08:57:33Z
314278,0.59,0.82,Est. from Guider,2025-10-03T08:57:33Z
314279,0.59,-20.96,Est. from Guider,2025-10-03T08:57:33Z
314292,0.75,-12.65,Est. from Guider,2025-10-03T11:56:19Z
314293,0.75,-29.22,Est. from Guider,2025-10-03T11:56:19Z
314444,0.8,2.03,Science Image,2025-10-04T02:15:26Z
314447,1.36,7.58,Science Image,2025-10-04T03:14:09Z
314448,1.36,-11.04,Science Image,2025-10-04T03:14:09Z
314449,0.7,18.52,Science Image,2025-10-04T04:00:24Z
314450,0.7,-2.75,Science Image,2025-10-04T04:00:24Z
314451,0.7,-20.07,Science Image,2025-10-04T04:00:24Z
314456,1.3,27.66,Science Image,2025-10-04T06:36:23Z
314457,1.3,6.7,Science Image,2025-10-04T06:36:23Z
314458,1.3,-14.82,Science Image,2025-10-04T06:36:23Z
314459,1.0,15.83,Science Image,2025-10-04T07:28:37Z
314460,1.0,-7.21,Science Image,2025-10-04T07:28:37Z
314461,1.0,-24.73,Science Image,2025-10-04T07:28:37Z
314466,1.2,21.51,Science Image,2025-10-04T09:47:45Z
314467,1.2,5.66,Science Image,2025-10-04T09:47:45Z
314468,1.2,-10.08,Science Image,2025-10-04T09:47:45Z
314469,1.2,-25.32,Science Image,2025-10-04T09:47:45Z
314470,1.3,11.64,Science Image,2025-10-04T10:38:25Z
314471,1.3,-0.28,Science Image,2025-10-04T10:38:25Z
314472,0.6,7.53,Science Image,2025-10-04T11:03:18Z
314473,0.6,-11.59,Science Image,2025-10-04T11:03:18Z
314597,0.55,6.34,Science Image,2025-10-05T03:02:04Z
314609,1.15,-14.01,Science Image,2025-10-05T05:36:48Z
314611,0.6,10.56,Science Image,2025-10-05T06:49:14Z
314612,0.6,-11.66,Science Image,2025-10-05T06:49:14Z
314620,1.0,14.1,Science Image,2025-10-05T09:32:04Z
314621,1.0,-7.99,Science Image,2025-10-05T09:32:04Z
314768,0.9,-28.13,Science Image,2025-10-06T02:47:33Z
314771,1.05,9.51,Science Image,2025-10-06T04:34:28Z
314772,1.05,-17.66,Science Image,2025-10-06T04:34:28Z
314777,0.7,18.14,Science Image,2025-10-06T06:54:53Z
314779,0.7,-12.7,Science Image,2025-10-06T06:54:53Z
314780,1.05,-2.19,Science Image,2025-10-06T07:30:28Z
314782,1.0,-2.67,Science Image,2025-10-06T08:22:48Z
314783,1.0,-24.94,Science Image,2025-10-06T08:22:48Z
314784,1.2,17.89,Science Image,2025-10-06T09:31:05Z
314785,1.2,-8.52,Science Image,2025-10-06T09:31:05Z
314786,1.2,-28.97,Science Image,2025-10-06T09:31:05Z
314944,0.9,-6.78,Science Image,2025-10-07T03:51:09Z
314948,1.01,-0.11,Science Image,2025-10-07T05:28:56Z
314949,1.01,-26.13,Science Image,2025-10-07T05:28:56Z
314971,1.2,-25.21,Science Image,2025-10-07T10:00:45Z
314972,0.82,10.35,Science Image,2025-10-07T11:04:48Z
316228,1.5,-19.2,Est. from Guider,2025-10-15T02:07:05Z
316229,1.25,3.21,Est. from Guider,2025-10-15T02:51:52Z
316230,1.25,-17.21,Est. from Guider,2025-10-15T02:51:52Z
316231,2.0,1.91,Est. from Guider,2025-10-15T03:33:08Z
316232,2.0,-24.42,Est. from Guider,2025-10-15T03:33:08Z
316400,2.0,29.25,Est. from Guider,2025-10-16T03:26:25Z
316402,2.0,-2.84,Est. from Guider,2025-10-16T03:26:25Z
316403,2.0,-25.1,Est. from Guider,2025-10-16T03:26:25Z
316409,1.8,13.71,Est. from Guider,2025-10-16T06:14:38Z
316410,1.8,-15.31,Est. from Guider,2025-10-16T06:14:38Z
316424,1.85,28.8,Est. from Guider,2025-10-16T11:56:21Z
316425,1.85,6.06,Est. from Guider,2025-10-16T11:56:21Z
316426,1.85,-18.57,Est. from Guider,2025-10-16T11:56:21Z
316564,1.8,-17.77,Est. from Guider,2025-10-17T02:07:12Z
316565,1.5,13.94,Est. from Guider,2025-10-17T02:57:08Z
316566,1.5,2.28,Est. from Guider,2025-10-17T02:57:08Z
316567,1.5,-12.07,Est. from Guider,2025-10-17T02:57:08Z
316568,1.2,28.0,Est. from Guider,2025-10-17T03:57:31Z
316569,1.2,-0.08,Est. from Guider,2025-10-17T03:57:31Z
316570,1.1,23.34,Est. from Guider,2025-10-17T04:48:34Z
316571,1.1,-5.08,Est. from Guider,2025-10-17T04:48:34Z
316572,1.2,26.29,Est. from Guider,2025-10-17T05:47:32Z
316573,1.2,-0.66,Est. from Guider,2025-10-17T05:47:32Z
316574,1.2,-28.28,Est. from Guider,2025-10-17T05:47:32Z
316576,1.2,13.83,Est. from Guider,2025-10-17T07:10:53Z
316577,1.2,-10.63,Est. from Guider,2025-10-17T07:10:53Z
316742,1.4,8.71,Est. from Guider,2025-10-18T02:11:04Z
316743,1.4,-14.22,Est. from Guider,2025-10-18T02:11:04Z
316744,1.7,4.53,Est. from Guider,2025-10-18T02:50:15Z
316745,1.8,14.48,Est. from Guider,2025-10-18T03:23:17Z
316746,1.8,-8.02,Est. from Guider,2025-10-18T03:23:17Z
316747,1.2,-0.17,Est. from Guider,2025-10-18T03:54:49Z
316748,0.98,13.21,Est. from Guider,2025-10-18T04:25:46Z
316749,0.98,-7.5,Est. from Guider,2025-10-18T04:25:46Z
316750,1.05,-11.53,Est. from Guider,2025-10-18T04:48:33Z
316751,1.5,1.73,Est. from Guider,2025-10-18T05:29:21Z
316752,1.04,-1.5,Est. from Guider,2025-10-18T05:49:19Z
316753,1.1,3.87,Est. from Guider,2025-10-18T06:14:25Z
316754,1.1,-14.22,Est. from Guider,2025-10-18T06:14:25Z
316755,0.88,17.05,Est. from Guider,2025-10-18T07:03:27Z
316756,0.88,-0.25,Est. from Guider,2025-10-18T07:03:27Z
316757,0.89,0.58,Est. from Guider,2025-10-18T07:26:41Z
316758,0.77,7.43,Est. from Guider,2025-10-18T07:56:20Z
316759,1.05,3.89,Est. from Guider,2025-10-18T08:11:49Z
316760,0.87,12.83,Est. from Guider,2025-10-18T08:40:54Z
316761,0.95,3.96,Est. from Guider,2025-10-18T08:50:35Z
316762,0.95,-15.03,Est. from Guider,2025-10-18T08:50:35Z
316763,2.1,-1.86,Est. from Guider,2025-10-18T09:23:30Z
316764,2.05,2.12,Est. from Guider,2025-10-18T09:50:40Z
316766,1.05,3.6,Est. from Guider,2025-10-18T10:32:02Z
316767,0.98,-6.75,Est. from Guider,2025-10-18T10:50:34Z
316768,0.95,9.61,Est. from Guider,2025-10-18T11:31:45Z
316769,1.1,12.05,Est. from Guider,2025-10-18T11:56:36Z
316770,1.3,1.52,Est. from Guider,2025-10-18T12:14:36Z
316906,1.0,28.65,Est. from Guider,2025-10-19T02:22:46Z
316907,1.0,19.83,Est. from Guider,2025-10-19T02:22:46Z
316908,1.0,3.37,Est. from Guider,2025-10-19T02:22:46Z
316909,1.0,-19.93,Est. from Guider,2025-10-19T02:22:46Z
316912,0.95,6.9,Est. from Guider,2025-10-19T03:55:58Z
316915,0.9,25.42,Est. from Guider,2025-10-19T05:01:38Z
316916,0.9,11.05,Est. from Guider,2025-10-19T05:01:38Z
316917,0.9,-8.77,Est. from Guider,2025-10-19T05:01:38Z
316918,0.9,-29.77,Est. from Guider,2025-10-19T05:01:38Z
316928,0.9,23.87,Est. from Guider,2025-10-19T09:30:06Z
316929,0.9,7.32,Est. from Guider,2025-10-19T09:30:06Z
316930,0.9,-10.35,Est. from Guider,2025-10-19T09:30:06Z
316933,1.1,19.95,Est. from Guider,2025-10-19T11:07:55Z
316934,1.1,-5.7,Est. from Guider,2025-10-19T11:07:55Z
316935,1.1,-28.1,Est. from Guider,2025-10-19T11:07:55Z
317075,1.2,-2.27,Est. from Guider,2025-10-20T01:59:18Z
317076,1.2,-12.62,Est. from Guider,2025-10-20T01:59:18Z
317077,1.1,7.69,Est. from Guider,2025-10-20T02:38:50Z
317078,1.1,15.57,Est. from Guider,2025-10-20T03:15:04Z
317079,1.1,-12.13,Est. from Guider,2025-10-20T03:15:04Z
317083,1.3,21.3,Est. from Guider,2025-10-20T05:29:17Z
317084,1.3,-3.53,Est. from Guider,2025-10-20T05:29:17Z
317085,1.4,6.36,Est. from Guider,2025-10-20T05:57:32Z
317086,1.4,-13.64,Est. from Guider,2025-10-20T05:57:32Z
317090,1.4,27.24,Est. from Guider,2025-10-20T08:10:29Z
317091,1.4,7.09,Est. from Guider,2025-10-20T08:10:29Z
317092,1.4,-13.35,Est. from Guider,2025-10-20T08:10:29Z
317093,1.1,20.25,Est. from Guider,2025-10-20T09:07:22Z
317094,1.1,-4.68,Est. from Guider,2025-10-20T09:07:22Z
317095,1.1,-14.22,Est. from Guider,2025-10-20T09:22:11Z
317098,1.0,17.47,Est. from Guider,2025-10-20T11:08:21Z
317099,1.0,-4.86,Est. from Guider,2025-10-20T11:08:21Z
317100,1.0,-23.09,Est. from Guider,2025-10-20T11:08:21Z
317101,1.0,24.15,Est. from Guider,2025-10-20T12:13:46Z
317102,1.0,2.58,Est. from Guider,2025-10-20T12:13:46Z
317103,1.0,-19.16,Est. from Guider,2025-10-20T12:13:46Z
317242,1.2,2.3,Est. from Guider,2025-10-21T01:54:59Z
317243,1.2,-11.89,Est. from Guider,2025-10-21T01:54:59Z
317244,1.3,1.24,Est. from Guider,2025-10-21T02:30:02Z
317245,1.3,-26.34,Est. from Guider,2025-10-21T02:30:02Z
317246,1.3,27.32,Est. from Guider,2025-10-21T03:47:59Z
317247,1.3,7.87,Est. from Guider,2025-10-21T03:47:59Z
317248,1.3,-16.06,Est. from Guider,2025-10-21T03:47:59Z
317249,1.1,0.4,Est. from Guider,2025-10-21T04:36:07Z
317250,1.1,-25.15,Est. from Guider,2025-10-21T04:36:07Z
317254,1.0,23.1,Est. from Guider,2025-10-21T06:59:54Z
317256,1.0,-8.43,Est. from Guider,2025-10-21T06:59:54Z
317257,1.2,27.09,Est. from Guider,2025-10-21T07:55:54Z
317258,1.2,8.05,Est. from Guider,2025-10-21T07:55:54Z
317259,1.2,-12.35,Est. from Guider,2025-10-21T07:55:54Z
317260,1.3,-1.02,Est. from Guider,2025-10-21T08:28:25Z
317261,0.85,6.45,Est. from Guider,2025-10-21T08:55:27Z
317262,0.85,-16.15,Est. from Guider,2025-10-21T08:55:27Z
317263,0.8,1.37,Est. from Guider,2025-10-21T09:35:27Z
317264,0.75,1.29,Est. from Guider,2025-10-21T09:56:21Z
317265,0.8,0.51,Est. from Guider,2025-10-21T10:18:06Z
317266,0.82,-15.31,Est. from Guider,2025-10-21T10:24:20Z
317267,0.77,-1.59,Est. from Guider,2025-10-21T10:57:23Z
317268,0.75,-0.78,Est. from Guider,2025-10-21T11:18:29Z
317269,0.85,3.14,Est. from Guider,2025-10-21T11:46:43Z
317270,0.95,-1.43,Est. from Guider,2025-10-21T12:08:42Z
317271,0.85,-6.7,Est. from Guider,2025-10-21T12:22:47Z
317409,1.4,0.84,Science Image,2025-10-22T02:50:37Z
317410,1.4,-18.7,Science Image,2025-10-22T02:50:37Z
317411,1.0,-1.76,Focus,2025-10-22T03:35:35Z
317415,0.8,-8.4,Science Image,2025-10-22T05:40:36Z
317919,0.8,20.49,Est. from Guider,2025-10-25T03:22:50Z
317920,0.8,-4.88,Est. from Guider,2025-10-25T03:22:50Z
317921,0.8,26.49,Science Image,2025-10-25T04:16:17Z
317922,0.8,8.95,Science Image,2025-10-25T04:16:17Z
317923,0.75,10.79,Science Image,2025-10-25T04:41:04Z
317924,0.75,-11.4,Science Image,2025-10-25T04:41:04Z
317936,0.7,25.44,Science Image,2025-10-25T09:51:44Z
317937,0.7,4.16,Science Image,2025-10-25T09:51:44Z
317938,0.7,-17.39,Science Image,2025-10-25T09:51:44Z
318415,0.85,13.4,Est. from Guider,2025-10-28T02:00:31Z
318416,0.85,0.0,Est. from Guider,2025-10-28T02:00:31Z
318417,0.8,8.75,Est. from Guider,2025-10-28T02:31:12Z
318418,0.8,-17.91,Est. from Guider,2025-10-28T02:31:12Z
318420,0.84,28.87,Est. from Guider,2025-10-28T04:07:58Z
318421,0.84,1.36,Est. from Guider,2025-10-28T04:07:58Z
318422,0.84,-22.45,Est. from Guider,2025-10-28T04:07:58Z
318424,1.27,7.4,Est. from Guider,2025-10-28T05:00:23Z
318425,1.27,-11.97,Est. from Guider,2025-10-28T05:00:23Z
318432,0.61,7.87,Est. from Guider,2025-10-28T07:54:32Z
318433,0.61,-15.0,Est. from Guider,2025-10-28T07:54:32Z
318442,1.1,26.17,Est. from Guider,2025-10-28T12:23:04Z
318443,1.1,12.54,Est. from Guider,2025-10-28T12:23:04Z
318444,1.1,-4.64,Est. from Guider,2025-10-28T12:23:04Z
318445,1.1,-17.51,Est. from Guider,2025-10-28T12:23:04Z
318584,1.7,4.71,Est. from Guider,2025-10-29T01:48:19Z
318585,2.0,9.83,Est. from Guider,2025-10-29T02:13:01Z
318586,2.0,-10.53,Est. from Guider,2025-10-29T02:13:01Z
318587,1.8,6.61,Est. from Guider,2025-10-29T02:46:23Z
318588,1.8,-8.92,Est. from Guider,2025-10-29T02:46:23Z
318589,1.16,7.19,Est. from Guider,2025-10-29T03:21:58Z
318590,1.16,-7.25,Est. from Guider,2025-10-29T03:21:58Z
318591,1.16,-21.59,Est. from Guider,2025-10-29T03:21:58Z
318595,0.74,8.46,Est. from Guider,2025-10-29T05:33:17Z
318596,0.74,-11.41,Est. from Guider,2025-10-29T05:33:17Z
318600,0.96,20.05,Est. from Guider,2025-10-29T07:21:26Z
318601,0.96,-2.37,Est. from Guider,2025-10-29T07:21:26Z
318602,0.96,-26.13,Est. from Guider,2025-10-29T07:21:26Z
318614,0.83,20.14,Est. from Guider,2025-10-29T12:21:31Z
318616,0.83,-0.18,Est. from Guider,2025-10-29T12:21:31Z
318617,0.83,-12.25,Est. from Guider,2025-10-29T12:21:31Z
318618,0.83,-24.54,Est. from Guider,2025-10-29T12:21:31Z
318743,0.77,8.68,Est. from Guider,2025-10-30T04:02:52Z
318744,0.77,-15.98,Est. from Guider,2025-10-30T04:02:52Z
318749,0.6,10.71,Est. from Guider,2025-10-30T06:21:51Z
318750,0.67,-4.37,Est. from Guider,2025-10-30T06:31:55Z
318751,0.78,15.49,Est. from Guider,2025-10-30T07:16:22Z
318752,0.78,-5.39,Est. from Guider,2025-10-30T07:16:22Z
318753,0.78,-23.7,Est. from Guider,2025-10-30T07:16:22Z
318763,0.81,14.83,Est. from Guider,2025-10-30T11:24:06Z
318764,0.81,-4.62,Est. from Guider,2025-10-30T11:24:06Z
318765,0.81,-23.14,Est. from Guider,2025-10-30T11:24:06Z
318766,0.95,9.97,Est. from Guider,2025-10-30T12:21:40Z
318767,0.95,-9.7,Est. from Guider,2025-10-30T12:21:40Z
318768,0.95,-23.79,Est. from Guider,2025-10-30T12:21:40Z
318905,0.79,0.62,Est. from Guider,2025-10-31T01:47:00Z
318906,0.79,-13.44,Est. from Guider,2025-10-31T01:47:00Z
318907,0.64,2.54,Est. from Guider,2025-10-31T02:21:39Z
318908,0.64,-18.35,Est. from Guider,2025-10-31T02:21:39Z
318912,0.81,24.65,Est. from Guider,2025-10-31T04:35:30Z
318913,0.81,2.25,Est. from Guider,2025-10-31T04:35:30Z
318914,0.81,-25.97,Est. from Guider,2025-10-31T04:35:30Z
318916,0.88,19.18,Est. from Guider,2025-10-31T06:03:26Z
318917,0.88,-6.63,Est. from Guider,2025-10-31T06:03:26Z
318936,0.93,15.05,Est. from Guider,2025-10-31T12:20:43Z
318937,0.93,-1.83,Est. from Guider,2025-10-31T12:20:43Z
318938,0.93,-15.08,Est. from Guider,2025-10-31T12:20:43Z
318939,0.93,-26.23,Est. from Guider,2025-10-31T12:20:43Z
319078,0.7,-2.62,Est. from Guider,2025-11-01T01:51:44Z
319079,0.7,-22.02,Est. from Guider,2025-11-01T01:51:44Z
319090,0.84,20.34,Est. from Guider,2025-11-01T06:56:05Z
319091,0.84,2.1,Est. from Guider,2025-11-01T06:56:05Z
319092,0.84,-21.79,Est. from Guider,2025-11-01T06:56:05Z
319093,1.2,0.4,Est. from Guider,2025-11-01T07:42:41Z
319094,1.2,-23.68,Est. from Guider,2025-11-01T07:42:41Z
319100,1.25,13.92,Est. from Guider,2025-11-01T10:40:56Z
319101,1.25,-12.69,Est. from Guider,2025-11-01T10:40:56Z
319104,0.75,9.61,Est. from Guider,2025-11-01T12:15:12Z
319105,0.75,-13.74,Est. from Guider,2025-11-01T12:15:12Z
319245,0.75,-11.22,Est. from Guider,2025-11-02T01:42:51Z
319246,0.82,-11.77,Est. from Guider,2025-11-02T02:05:48Z
319252,0.65,19.78,Est. from Guider,2025-11-02T04:32:22Z
319253,0.65,1.89,Est. from Guider,2025-11-02T04:32:22Z
319254,0.8,9.82,Est. from Guider,2025-11-02T05:00:20Z
319255,0.8,-7.93,Est. from Guider,2025-11-02T05:00:20Z
319256,0.58,2.47,Est. from Guider,2025-11-02T05:26:50Z
319257,0.5,5.08,Est. from Guider,2025-11-02T05:43:46Z
319258,0.95,11.55,Est. from Guider,2025-11-02T06:08:41Z
319259,0.95,-14.3,Est. from Guider,2025-11-02T06:08:41Z
319260,0.6,-7.93,Est. from Guider,2025-11-02T06:41:58Z
319261,0.8,16.73,Est. from Guider,2025-11-02T07:29:09Z
319262,0.8,-5.63,Est. from Guider,2025-11-02T07:29:09Z
319263,1.3,4.03,Est. from Guider,2025-11-02T08:01:30Z
319264,0.8,2.0,Est. from Guider,2025-11-02T08:22:31Z
319265,0.68,3.06,Est. from Guider,2025-11-02T08:46:30Z
319266,0.73,3.86,Est. from Guider,2025-11-02T09:12:38Z
319267,0.63,-3.13,Est. from Guider,2025-11-02T09:30:31Z
319268,1.0,-6.33,Est. from Guider,2025-11-02T09:52:32Z
319269,0.54,7.42,Est. from Guider,2025-11-02T10:30:28Z
319270,0.63,-13.4,Est. from Guider,2025-11-02T10:30:34Z
319271,0.9,-4.72,Est. from Guider,2025-11-02T11:03:33Z
319272,0.68,-9.61,Est. from Guider,2025-11-02T11:20:16Z
319273,0.65,3.7,Est. from Guider,2025-11-02T11:53:08Z
319274,0.7,-8.49,Est. from Guider,2025-11-02T11:58:28Z
319275,0.7,-24.95,Est. from Guider,2025-11-02T11:58:28Z
319413,0.77,9.09,Est. from Guider,2025-11-03T01:53:04Z
319414,0.74,-1.5,Est. from Guider,2025-11-03T02:08:15Z
319428,0.71,7.57,Est. from Guider,2025-11-03T03:55:20Z
319429,0.65,-2.82,Est. from Guider,2025-11-03T04:13:22Z
319430,0.52,4.15,Est. from Guider,2025-11-03T04:46:47Z
319431,0.8,-8.58,Est. from Guider,2025-11-03T05:01:44Z
319432,0.75,-2.73,Est. from Guider,2025-11-03T05:26:30Z
319433,0.55,-14.89,Est. from Guider,2025-11-03T05:35:43Z
319434,0.9,24.62,Est. from Guider,2025-11-03T06:36:40Z
319435,0.9,-1.56,Est. from Guider,2025-11-03T06:36:40Z
319436,1.1,-8.26,Est. from Guider,2025-11-03T06:54:23Z
319437,0.8,-2.45,Est. from Guider,2025-11-03T07:17:43Z
319438,0.57,-0.18,Est. from Guider,2025-11-03T07:44:24Z
319439,0.65,11.51,Est. from Guider,2025-11-03T08:25:59Z
319440,0.95,-3.08,Est. from Guider,2025-11-03T08:37:33Z
319441,0.95,-25.61,Est. from Guider,2025-11-03T08:37:33Z
319622,0.82,14.08,Est. from Guider,2025-11-04T09:07:35Z
319623,0.82,-6.3,Est. from Guider,2025-11-04T09:07:35Z
319624,0.62,2.42,Est. from Guider,2025-11-04T09:36:24Z
319625,0.57,-3.39,Est. from Guider,2025-11-04T09:51:06Z
319626,0.47,-3.68,Est. from Guider,2025-11-04T10:13:04Z
319627,0.64,-14.85,Est. from Guider,2025-11-04T10:25:24Z
319628,0.55,-5.25,Est. from Guider,2025-11-04T11:03:13Z
319629,0.65,6.8,Est. from Guider,2025-11-04T11:41:53Z
319631,0.65,16.65,Est. from Guider,2025-11-04T12:15:46Z
319632,0.65,1.25,Est. from Guider,2025-11-04T12:15:46Z
319633,0.65,-11.21,Est. from Guider,2025-11-04T12:15:46Z
319634,0.65,-24.75,Est. from Guider,2025-11-04T12:15:46Z
319785,0.76,2.11,Est. from Guider,2025-11-05T02:58:49Z
319786,0.6,2.68,Est. from Guider,2025-11-05T03:27:16Z
319787,0.6,-23.8,Est. from Guider,2025-11-05T03:27:16Z
319788,0.9,20.01,Est. from Guider,2025-11-05T04:31:08Z
319789,0.9,0.16,Est. from Guider,2025-11-05T04:31:08Z
319790,0.9,4.78,Est. from Guider,2025-11-05T04:54:32Z
319791,0.9,-13.0,Est. from Guider,2025-11-05T04:54:32Z
319792,0.56,2.36,Est. from Guider,2025-11-05T05:28:19Z
319808,1.0,4.02,Est. from Guider,2025-11-05T11:36:09Z
319809,1.0,-18.21,Est. from Guider,2025-11-05T11:36:09Z
319810,0.55,8.02,Est. from Guider,2025-11-05T12:22:39Z
319811,0.55,-13.35,Est. from Guider,2025-11-05T12:22:39Z
320672,1.4,23.78,Est. from Guider,2025-11-10T01:59:54Z
320673,1.4,4.82,Est. from Guider,2025-11-10T01:59:54Z
320674,1.4,-12.77,Est. from Guider,2025-11-10T01:59:54Z
320675,1.7,2.71,Est. from Guider,2025-11-10T02:32:41Z
320676,1.3,15.73,Est. from Guider,2025-11-10T03:09:07Z
320677,1.3,-4.33,Est. from Guider,2025-11-10T03:09:07Z
320678,1.2,4.3,Est. from Guider,2025-11-10T03:29:01Z
320679,1.2,4.7,Est. from Guider,2025-11-10T03:50:53Z
320680,1.2,-13.95,Est. from Guider,2025-11-10T03:50:53Z
320681,1.1,8.14,Est. from Guider,2025-11-10T04:31:42Z
320682,1.1,-10.66,Est. from Guider,2025-11-10T04:31:42Z
320683,1.0,7.39,Est. from Guider,2025-11-10T05:09:00Z
320684,1.0,-14.41,Est. from Guider,2025-11-10T05:09:00Z
320685,0.9,10.31,Est. from Guider,2025-11-10T05:52:41Z
320686,0.9,-0.42,Est. from Guider,2025-11-10T05:52:41Z
320687,1.4,7.04,Est. from Guider,2025-11-10T06:18:20Z
320689,1.4,-23.99,Est. from Guider,2025-11-10T06:18:20Z
320690,1.2,17.47,Est. from Guider,2025-11-10T07:19:19Z
320691,1.2,-1.84,Est. from Guider,2025-11-10T07:19:19Z
320692,1.2,-25.49,Est. from Guider,2025-11-10T07:19:19Z
320693,1.1,29.38,Est. from Guider,2025-11-10T08:34:13Z
320694,1.1,13.78,Est. from Guider,2025-11-10T08:34:13Z
320695,1.1,-2.22,Est. from Guider,2025-11-10T08:34:13Z
320696,1.1,-19.11,Est. from Guider,2025-11-10T08:34:13Z
320697,1.2,16.78,Est. from Guider,2025-11-10T09:28:07Z
320698,1.2,-5.57,Est. from Guider,2025-11-10T09:28:07Z
320699,1.3,-0.67,Est. from Guider,2025-11-10T09:51:02Z
320701,1.0,4.25,Est. from Guider,2025-11-10T10:15:21Z
320702,0.8,9.58,Est. from Guider,2025-11-10T10:44:09Z
320703,0.8,-9.54,Est. from Guider,2025-11-10T10:44:09Z
320705,0.8,29.95,Est. from Guider,2025-11-10T12:09:27Z
320706,0.8,0.2,Est. from Guider,2025-11-10T12:09:27Z
320707,0.8,-24.3,Est. from Guider,2025-11-10T12:09:27Z
320842,0.6,-6.78,Est. from Guider,2025-11-11T01:43:40Z
320843,0.55,0.5,Est. from Guider,2025-11-11T02:11:16Z
320844,0.55,-19.66,Est. from Guider,2025-11-11T02:11:16Z
320848,0.7,10.22,Est. from Guider,2025-11-11T04:16:14Z
320852,0.7,-19.09,Est. from Guider,2025-11-11T04:32:46Z
321015,0.97,26.12,Est. from Guider,2025-11-12T05:21:38Z
321016,0.97,15.09,Est. from Guider,2025-11-12T05:21:38Z
321017,0.97,-4.85,Est. from Guider,2025-11-12T05:21:38Z
321018,0.97,-29.08,Est. from Guider,2025-11-12T05:21:38Z
321021,1.38,20.94,Est. from Guider,2025-11-12T07:02:53Z
321030,0.9,13.3,Est. from Guider,2025-11-12T09:58:11Z
321031,1.0,6.5,Est. from Guider,2025-11-12T10:11:44Z
321032,1.0,-13.0,Est. from Guider,2025-11-12T10:11:44Z
321034,1.08,14.4,Est. from Guider,2025-11-12T11:19:39Z
321035,1.08,-10.21,Est. from Guider,2025-11-12T11:19:39Z
321177,0.82,-0.7,Est. from Guider,2025-11-13T02:01:17Z
321178,0.8,-7.43,Est. from Guider,2025-11-13T02:12:42Z
321179,0.8,-26.34,Est. from Guider,2025-11-13T02:12:42Z
321181,0.85,28.69,Est. from Guider,2025-11-13T03:57:25Z
321183,0.85,-1.97,Est. from Guider,2025-11-13T03:57:25Z
321294,1.09,2.0,Est. from Guider,2025-11-13T07:16:21Z
321295,1.09,-16.04,Est. from Guider,2025-11-13T07:16:21Z
321298,1.0,-9.73,Est. from Guider,2025-11-13T11:14:48Z
321299,1.0,-29.27,Est. from Guider,2025-11-13T11:14:48Z
321437,1.0,8.13,Est. from Guider,2025-11-14T01:43:27Z
321438,1.0,-4.63,Est. from Guider,2025-11-14T01:43:27Z
